mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__class_weight,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8789138793945312,0.026784176242256447,0.20216608047485352,0.07708701212273296,200,4,5,0.8,6,gini,,False,"{'model__n_estimators': 200, 'model__min_samples_split': 4, 'model__min_samples_leaf': 5, 'model__max_features': 0.8, 'model__max_depth': 6, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': False}",0.9538549050084738,0.9537182233934627,0.9735883294787404,0.9471442596442596,0.9595805133833303,0.9575772461816534,0.008921468002591679,37,0.9833946912098173,0.9850636192463128,0.9917154031077805,0.981752180316993,0.9834369889745018,0.985072576571081,0.0034826054036061786
2.04871187210083,0.17766517318630048,0.504347276687622,0.10024289122291653,700,4,3,log2,10,entropy,balanced,False,"{'model__n_estimators': 700, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__criterion': 'entropy', 'model__class_weight': 'balanced', 'model__bootstrap': False}",0.9802323565111843,0.9934199134199134,1.0,0.9735883294787404,0.9597953216374269,0.9814071842094529,0.014279956410002188,7,1.0,0.9966826333265331,0.9983382101253244,0.9983382101253244,0.9983439169106921,0.9983405940975748,0.001049045687761148
2.482121467590332,0.5736422572485305,0.3025518417358398,0.04225175893564464,500,4,2,sqrt,20,entropy,balanced_subsample,True,"{'model__n_estimators': 500, 'model__min_samples_split': 4, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__criterion': 'entropy', 'model__class_weight': 'balanced_subsample', 'model__bootstrap': True}",0.9735609457301845,0.9934199134199134,1.0,0.9735883294787404,0.9663928863928865,0.9813924150043449,0.012947003189588399,8,1.0,0.9983328702417338,0.9983382101253244,0.9983382101253244,0.9983439169106921,0.998670641480615,0.0006646884442246274
2.012899112701416,0.5239744072277077,0.2380993366241455,0.10831115805902382,400,8,3,log2,8,gini,balanced_subsample,True,"{'model__n_estimators': 400, 'model__min_samples_split': 8, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 8, 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample', 'model__bootstrap': True}",0.9802323565111843,0.9934199134199134,0.9933285892190001,0.9735883294787404,0.9530521509252583,0.9787242679108195,0.014946290396794307,15,0.9983497630847993,0.9916982447440235,0.9950201505720293,0.9950201505720293,0.9966874341874342,0.9953551486320631,0.002206358718268595
1.3793969631195069,0.2279984853230956,0.22174334526062012,0.05958067070578827,300,4,3,,6,gini,balanced_subsample,True,"{'model__n_estimators': 300, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': None, 'model__max_depth': 6, 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample', 'model__bootstrap': True}",0.9538549050084738,0.9669240361345625,0.9801615760519871,0.9603295096716149,0.959629959082014,0.9641799971897305,0.00900085820487763,32,0.988381437191809,0.9933821594961317,0.9917016850627512,0.9917130785001927,0.9884067640984289,0.9907170248698627,0.0019928319417348403
1.494142198562622,0.36779666500618824,0.18962507247924804,0.026001212171789842,400,10,5,log2,12,gini,,True,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 12, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': True}",0.9802323565111843,0.9934199134199134,0.9933285892190001,0.9669050394050395,0.9462719298245614,0.9760315656759397,0.01782199602814505,18,0.9950150958845858,0.9883816528879061,0.9950201505720293,0.9933588378434877,0.9933748683748683,0.9930301211125755,0.0024386678451487442
2.0725326538085938,0.17400881516243988,0.2611987113952637,0.037024254379444295,700,6,3,log2,,gini,,True,"{'model__n_estimators': 700, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': True}",0.9736111111111111,0.9934199134199134,0.9933285892190001,0.9669240361345625,0.9462719298245614,0.9747111159418298,0.017704605863261034,20,0.9983497630847993,0.9966826333265331,0.9950201505720293,0.9950201505720293,0.9966874341874342,0.996352026348565,0.0012458360749152521
2.390498733520508,0.29999560335174297,0.19396018981933594,0.01440273642106427,500,8,5,,8,gini,balanced_subsample,True,"{'model__n_estimators': 500, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 8, 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample', 'model__bootstrap': True}",0.9405120834464742,0.9603302695407959,0.9735883294787404,0.9604329004329004,0.952879372879373,0.9575485911556567,0.01082011436496641,39,0.9784800157006048,0.9884317722981996,0.9767804722051522,0.9867382456668171,0.973504122714649,0.9807869257170845,0.0058012862631069
1.7654497623443604,0.0923280360176225,0.2077399730682373,0.045939443437784486,500,10,1,log2,6,gini,balanced,False,"{'model__n_estimators': 500, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 6, 'model__criterion': 'gini', 'model__class_weight': 'balanced', 'model__bootstrap': False}",0.9735609457301845,0.9934199134199134,1.0,0.9867485026389136,0.9462719298245614,0.9800002583227145,0.018998318353900066,14,0.9983497630847993,0.9916819110222104,0.9950201505720293,0.9933588378434877,0.9966874341874342,0.9950196193419922,0.0023566907307644375
2.4390636920928954,0.07220381019746677,0.3756536960601807,0.07934194203025728,700,10,1,sqrt,10,gini,,True,"{'model__n_estimators': 700, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__criterion': 'gini', 'model__class_weight': None, 'model__bootstrap': True}",0.9735609457301845,0.9934199134199134,1.0,0.9735883294787404,0.9663928863928865,0.9813924150043449,0.012947003189588399,8,1.0,0.9966826333265331,0.9966759431045146,0.9966759431045146,0.9966874341874342,0.9973443907445994,0.0013278117193945408
